Combination,Binding_Entity,Antigen,Seed,Approx_DeltaG_kcal_per_mol,Prodigy_DeltaG_kcal_per_mol,Contacts,Model_Path,Antibody_Type,Is_Scaled
nbsars_7f5h_gfp,nbsars_7f5h,gfp,2,-36.9,-8.7,369,results\model_directory\fold_nbsars_7f5h_gfp_seed_2_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,2,-26.0,-9.9,260,results\model_directory\fold_nbsars_7f5h_gfp_seed_2_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,3,-26.5,-8.9,265,results\model_directory\fold_nbsars_7f5h_gfp_seed_3_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,3,-41.300000000000004,-10.4,413,results\model_directory\fold_nbsars_7f5h_gfp_seed_3_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,3,-33.7,-10.1,337,results\model_directory\fold_nbsars_7f5h_gfp_seed_3_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,3,-44.400000000000006,-11.8,444,results\model_directory\fold_nbsars_7f5h_gfp_seed_3_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,3,-28.0,-9.8,280,results\model_directory\fold_nbsars_7f5h_gfp_seed_3_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,4,-45.400000000000006,-11.1,454,results\model_directory\fold_nbsars_7f5h_gfp_seed_4_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,4,-28.700000000000003,-9.5,287,results\model_directory\fold_nbsars_7f5h_gfp_seed_4_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,4,-45.7,-10.6,457,results\model_directory\fold_nbsars_7f5h_gfp_seed_4_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,4,-37.9,-11.7,379,results\model_directory\fold_nbsars_7f5h_gfp_seed_4_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,4,-36.2,-9.0,362,results\model_directory\fold_nbsars_7f5h_gfp_seed_4_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,5,-34.1,-8.6,341,results\model_directory\fold_nbsars_7f5h_gfp_seed_5_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,5,-30.700000000000003,-8.5,307,results\model_directory\fold_nbsars_7f5h_gfp_seed_5_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,5,-29.3,-8.9,293,results\model_directory\fold_nbsars_7f5h_gfp_seed_5_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,5,-38.800000000000004,-9.9,388,results\model_directory\fold_nbsars_7f5h_gfp_seed_5_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,5,-56.900000000000006,-11.3,569,results\model_directory\fold_nbsars_7f5h_gfp_seed_5_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,6,-35.6,-10.4,356,results\model_directory\fold_nbsars_7f5h_gfp_seed_6_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,6,-32.0,-9.8,320,results\model_directory\fold_nbsars_7f5h_gfp_seed_6_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,6,-44.6,-10.5,446,results\model_directory\fold_nbsars_7f5h_gfp_seed_6_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,6,-25.3,-7.4,253,results\model_directory\fold_nbsars_7f5h_gfp_seed_6_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,6,-43.0,-10.4,430,results\model_directory\fold_nbsars_7f5h_gfp_seed_6_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,7,-32.1,-9.9,321,results\model_directory\fold_nbsars_7f5h_gfp_seed_7_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,7,-38.0,-10.4,380,results\model_directory\fold_nbsars_7f5h_gfp_seed_7_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,7,-29.200000000000003,-12.2,292,results\model_directory\fold_nbsars_7f5h_gfp_seed_7_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,7,-47.900000000000006,-11.7,479,results\model_directory\fold_nbsars_7f5h_gfp_seed_7_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,7,-34.2,-9.9,342,results\model_directory\fold_nbsars_7f5h_gfp_seed_7_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,8,-39.0,-9.5,390,results\model_directory\fold_nbsars_7f5h_gfp_seed_8_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,8,-32.300000000000004,-9.2,323,results\model_directory\fold_nbsars_7f5h_gfp_seed_8_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,8,-36.4,-10.0,364,results\model_directory\fold_nbsars_7f5h_gfp_seed_8_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,8,-33.9,-11.3,339,results\model_directory\fold_nbsars_7f5h_gfp_seed_8_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,8,-34.300000000000004,-10.3,343,results\model_directory\fold_nbsars_7f5h_gfp_seed_8_model_4.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,9,-25.200000000000003,-8.4,252,results\model_directory\fold_nbsars_7f5h_gfp_seed_9_model_0.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,9,-34.7,-9.2,347,results\model_directory\fold_nbsars_7f5h_gfp_seed_9_model_1.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,9,-34.9,-7.5,349,results\model_directory\fold_nbsars_7f5h_gfp_seed_9_model_2.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,9,-43.2,-9.9,432,results\model_directory\fold_nbsars_7f5h_gfp_seed_9_model_3.cif,1,False
nbsars_7f5h_gfp,nbsars_7f5h,gfp,9,-29.1,-9.1,291,results\model_directory\fold_nbsars_7f5h_gfp_seed_9_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,1,-30.5,-9.1,305,results\model_directory\fold_nbsars_7f5h_lys_seed_1_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,1,-35.9,-10.4,359,results\model_directory\fold_nbsars_7f5h_lys_seed_1_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,1,-28.3,-8.9,283,results\model_directory\fold_nbsars_7f5h_lys_seed_1_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,1,-37.800000000000004,-11.2,378,results\model_directory\fold_nbsars_7f5h_lys_seed_1_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,1,-24.200000000000003,-9.8,242,results\model_directory\fold_nbsars_7f5h_lys_seed_1_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,10,-34.5,-9.2,345,results\model_directory\fold_nbsars_7f5h_lys_seed_10_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,10,-26.8,-9.6,268,results\model_directory\fold_nbsars_7f5h_lys_seed_10_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,10,-46.300000000000004,-11.3,463,results\model_directory\fold_nbsars_7f5h_lys_seed_10_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,10,-40.0,-10.8,400,results\model_directory\fold_nbsars_7f5h_lys_seed_10_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,10,-29.6,-9.7,296,results\model_directory\fold_nbsars_7f5h_lys_seed_10_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,2,-36.4,-9.2,364,results\model_directory\fold_nbsars_7f5h_lys_seed_2_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,2,-35.5,-10.1,355,results\model_directory\fold_nbsars_7f5h_lys_seed_2_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,2,-33.300000000000004,-10.2,333,results\model_directory\fold_nbsars_7f5h_lys_seed_2_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,2,-35.800000000000004,-9.9,358,results\model_directory\fold_nbsars_7f5h_lys_seed_2_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,2,-34.4,-9.5,344,results\model_directory\fold_nbsars_7f5h_lys_seed_2_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,3,-33.300000000000004,-10.4,333,results\model_directory\fold_nbsars_7f5h_lys_seed_3_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,3,-41.300000000000004,-10.9,413,results\model_directory\fold_nbsars_7f5h_lys_seed_3_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,3,-34.6,-7.9,346,results\model_directory\fold_nbsars_7f5h_lys_seed_3_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,3,-39.900000000000006,-12.0,399,results\model_directory\fold_nbsars_7f5h_lys_seed_3_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,3,-33.800000000000004,-9.4,338,results\model_directory\fold_nbsars_7f5h_lys_seed_3_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,4,-39.6,-9.2,396,results\model_directory\fold_nbsars_7f5h_lys_seed_4_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,4,-32.0,-9.6,320,results\model_directory\fold_nbsars_7f5h_lys_seed_4_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,4,-29.5,-10.1,295,results\model_directory\fold_nbsars_7f5h_lys_seed_4_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,4,-43.300000000000004,-9.5,433,results\model_directory\fold_nbsars_7f5h_lys_seed_4_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,4,-30.5,-8.8,305,results\model_directory\fold_nbsars_7f5h_lys_seed_4_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,5,-22.8,-8.7,228,results\model_directory\fold_nbsars_7f5h_lys_seed_5_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,5,-34.6,-12.9,346,results\model_directory\fold_nbsars_7f5h_lys_seed_5_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,5,-25.700000000000003,-9.7,257,results\model_directory\fold_nbsars_7f5h_lys_seed_5_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,5,-36.4,-7.8,364,results\model_directory\fold_nbsars_7f5h_lys_seed_5_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,5,-30.3,-10.2,303,results\model_directory\fold_nbsars_7f5h_lys_seed_5_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,6,-36.6,-9.4,366,results\model_directory\fold_nbsars_7f5h_lys_seed_6_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,6,-23.8,-8.6,238,results\model_directory\fold_nbsars_7f5h_lys_seed_6_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,6,-28.6,-9.1,286,results\model_directory\fold_nbsars_7f5h_lys_seed_6_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,6,-32.7,-8.7,327,results\model_directory\fold_nbsars_7f5h_lys_seed_6_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,6,-16.1,-8.3,161,results\model_directory\fold_nbsars_7f5h_lys_seed_6_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,7,-34.6,-9.3,346,results\model_directory\fold_nbsars_7f5h_lys_seed_7_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,7,-31.400000000000002,-10.8,314,results\model_directory\fold_nbsars_7f5h_lys_seed_7_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,7,-33.1,-9.7,331,results\model_directory\fold_nbsars_7f5h_lys_seed_7_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,7,-25.8,-8.6,258,results\model_directory\fold_nbsars_7f5h_lys_seed_7_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,7,-33.9,-9.1,339,results\model_directory\fold_nbsars_7f5h_lys_seed_7_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,8,-25.1,-9.7,251,results\model_directory\fold_nbsars_7f5h_lys_seed_8_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,8,-33.0,-9.7,330,results\model_directory\fold_nbsars_7f5h_lys_seed_8_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,8,-30.8,-10.9,308,results\model_directory\fold_nbsars_7f5h_lys_seed_8_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,8,-30.6,-10.6,306,results\model_directory\fold_nbsars_7f5h_lys_seed_8_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,8,-36.4,-11.3,364,results\model_directory\fold_nbsars_7f5h_lys_seed_8_model_4.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,9,-34.5,-11.0,345,results\model_directory\fold_nbsars_7f5h_lys_seed_9_model_0.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,9,-34.800000000000004,-9.5,348,results\model_directory\fold_nbsars_7f5h_lys_seed_9_model_1.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,9,-30.3,-9.0,303,results\model_directory\fold_nbsars_7f5h_lys_seed_9_model_2.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,9,-26.700000000000003,-8.0,267,results\model_directory\fold_nbsars_7f5h_lys_seed_9_model_3.cif,1,False
nbsars_7f5h_lys,nbsars_7f5h,lys,9,-36.0,-9.2,360,results\model_directory\fold_nbsars_7f5h_lys_seed_9_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,1,-34.9,-8.2,349,results\model_directory\fold_nbsars_7f5h_mcherry_seed_1_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,1,-34.0,-10.7,340,results\model_directory\fold_nbsars_7f5h_mcherry_seed_1_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,1,-31.900000000000002,-7.8,319,results\model_directory\fold_nbsars_7f5h_mcherry_seed_1_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,1,-45.5,-8.3,455,results\model_directory\fold_nbsars_7f5h_mcherry_seed_1_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,1,-53.7,-10.5,537,results\model_directory\fold_nbsars_7f5h_mcherry_seed_1_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,10,-41.7,-9.5,417,results\model_directory\fold_nbsars_7f5h_mcherry_seed_10_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,10,-26.1,-7.0,261,results\model_directory\fold_nbsars_7f5h_mcherry_seed_10_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,10,-36.7,-9.8,367,results\model_directory\fold_nbsars_7f5h_mcherry_seed_10_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,10,-29.3,-8.0,293,results\model_directory\fold_nbsars_7f5h_mcherry_seed_10_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,10,-44.5,-11.2,445,results\model_directory\fold_nbsars_7f5h_mcherry_seed_10_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,2,-28.900000000000002,-8.8,289,results\model_directory\fold_nbsars_7f5h_mcherry_seed_2_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,2,-30.8,-8.9,308,results\model_directory\fold_nbsars_7f5h_mcherry_seed_2_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,2,-40.7,-10.2,407,results\model_directory\fold_nbsars_7f5h_mcherry_seed_2_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,2,-44.800000000000004,-9.9,448,results\model_directory\fold_nbsars_7f5h_mcherry_seed_2_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,2,-42.2,-9.6,422,results\model_directory\fold_nbsars_7f5h_mcherry_seed_2_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,3,-29.6,-8.3,296,results\model_directory\fold_nbsars_7f5h_mcherry_seed_3_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,3,-39.400000000000006,-9.4,394,results\model_directory\fold_nbsars_7f5h_mcherry_seed_3_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,3,-27.8,-8.0,278,results\model_directory\fold_nbsars_7f5h_mcherry_seed_3_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,3,-39.2,-8.4,392,results\model_directory\fold_nbsars_7f5h_mcherry_seed_3_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,3,-46.300000000000004,-8.7,463,results\model_directory\fold_nbsars_7f5h_mcherry_seed_3_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,4,-36.5,-8.4,365,results\model_directory\fold_nbsars_7f5h_mcherry_seed_4_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,4,-38.7,-9.6,387,results\model_directory\fold_nbsars_7f5h_mcherry_seed_4_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,4,-47.0,-9.7,470,results\model_directory\fold_nbsars_7f5h_mcherry_seed_4_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,4,-40.7,-10.7,407,results\model_directory\fold_nbsars_7f5h_mcherry_seed_4_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,4,-39.6,-9.1,396,results\model_directory\fold_nbsars_7f5h_mcherry_seed_4_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,5,-31.900000000000002,-8.4,319,results\model_directory\fold_nbsars_7f5h_mcherry_seed_5_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,5,-33.1,-8.4,331,results\model_directory\fold_nbsars_7f5h_mcherry_seed_5_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,5,-29.200000000000003,-9.5,292,results\model_directory\fold_nbsars_7f5h_mcherry_seed_5_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,5,-33.2,-8.4,332,results\model_directory\fold_nbsars_7f5h_mcherry_seed_5_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,5,-34.6,-8.5,346,results\model_directory\fold_nbsars_7f5h_mcherry_seed_5_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,6,-35.0,-8.8,350,results\model_directory\fold_nbsars_7f5h_mcherry_seed_6_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,6,-28.8,-7.8,288,results\model_directory\fold_nbsars_7f5h_mcherry_seed_6_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,6,-37.300000000000004,-9.2,373,results\model_directory\fold_nbsars_7f5h_mcherry_seed_6_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,6,-38.400000000000006,-8.6,384,results\model_directory\fold_nbsars_7f5h_mcherry_seed_6_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,6,-22.1,-8.6,221,results\model_directory\fold_nbsars_7f5h_mcherry_seed_6_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,7,-41.900000000000006,-8.1,419,results\model_directory\fold_nbsars_7f5h_mcherry_seed_7_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,7,-34.800000000000004,-8.6,348,results\model_directory\fold_nbsars_7f5h_mcherry_seed_7_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,7,-32.9,-8.2,329,results\model_directory\fold_nbsars_7f5h_mcherry_seed_7_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,7,-36.0,-8.0,360,results\model_directory\fold_nbsars_7f5h_mcherry_seed_7_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,7,-25.0,-7.9,250,results\model_directory\fold_nbsars_7f5h_mcherry_seed_7_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,8,-30.700000000000003,-8.7,307,results\model_directory\fold_nbsars_7f5h_mcherry_seed_8_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,8,-35.5,-8.0,355,results\model_directory\fold_nbsars_7f5h_mcherry_seed_8_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,8,-25.900000000000002,-7.0,259,results\model_directory\fold_nbsars_7f5h_mcherry_seed_8_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,8,-43.2,-9.0,432,results\model_directory\fold_nbsars_7f5h_mcherry_seed_8_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,8,-31.6,-9.1,316,results\model_directory\fold_nbsars_7f5h_mcherry_seed_8_model_4.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,9,-36.800000000000004,-8.4,368,results\model_directory\fold_nbsars_7f5h_mcherry_seed_9_model_0.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,9,-33.4,-8.4,334,results\model_directory\fold_nbsars_7f5h_mcherry_seed_9_model_1.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,9,-34.6,-9.6,346,results\model_directory\fold_nbsars_7f5h_mcherry_seed_9_model_2.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,9,-29.5,-8.0,295,results\model_directory\fold_nbsars_7f5h_mcherry_seed_9_model_3.cif,1,False
nbsars_7f5h_mcherry,nbsars_7f5h,mcherry,9,-36.4,-9.3,364,results\model_directory\fold_nbsars_7f5h_mcherry_seed_9_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,1,-50.300000000000004,-11.9,503,results\model_directory\fold_nbsars_7f5h_sars_seed_1_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,1,-63.1,-11.4,631,results\model_directory\fold_nbsars_7f5h_sars_seed_1_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,1,-37.4,-10.7,374,results\model_directory\fold_nbsars_7f5h_sars_seed_1_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,1,-29.8,-9.3,298,results\model_directory\fold_nbsars_7f5h_sars_seed_1_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,1,-59.0,-11.3,590,results\model_directory\fold_nbsars_7f5h_sars_seed_1_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,10,-56.2,-11.4,562,results\model_directory\fold_nbsars_7f5h_sars_seed_10_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,10,-51.0,-10.7,510,results\model_directory\fold_nbsars_7f5h_sars_seed_10_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,10,-37.4,-10.6,374,results\model_directory\fold_nbsars_7f5h_sars_seed_10_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,10,-61.6,-12.0,616,results\model_directory\fold_nbsars_7f5h_sars_seed_10_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,10,-48.7,-12.3,487,results\model_directory\fold_nbsars_7f5h_sars_seed_10_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,2,-48.800000000000004,-11.5,488,results\model_directory\fold_nbsars_7f5h_sars_seed_2_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,2,-53.400000000000006,-11.5,534,results\model_directory\fold_nbsars_7f5h_sars_seed_2_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,2,-43.7,-10.6,437,results\model_directory\fold_nbsars_7f5h_sars_seed_2_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,2,-35.6,-9.5,356,results\model_directory\fold_nbsars_7f5h_sars_seed_2_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,2,-35.9,-10.1,359,results\model_directory\fold_nbsars_7f5h_sars_seed_2_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,3,-52.0,-12.0,520,results\model_directory\fold_nbsars_7f5h_sars_seed_3_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,3,-62.300000000000004,-12.2,623,results\model_directory\fold_nbsars_7f5h_sars_seed_3_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,3,-48.300000000000004,-12.0,483,results\model_directory\fold_nbsars_7f5h_sars_seed_3_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,3,-53.6,-12.2,536,results\model_directory\fold_nbsars_7f5h_sars_seed_3_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,3,-36.1,-10.2,361,results\model_directory\fold_nbsars_7f5h_sars_seed_3_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,4,-57.0,-12.2,570,results\model_directory\fold_nbsars_7f5h_sars_seed_4_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,4,-50.900000000000006,-10.7,509,results\model_directory\fold_nbsars_7f5h_sars_seed_4_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,4,-60.1,-12.9,601,results\model_directory\fold_nbsars_7f5h_sars_seed_4_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,4,-26.3,-9.3,263,results\model_directory\fold_nbsars_7f5h_sars_seed_4_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,4,-43.5,-12.5,435,results\model_directory\fold_nbsars_7f5h_sars_seed_4_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,5,-48.400000000000006,-11.8,484,results\model_directory\fold_nbsars_7f5h_sars_seed_5_model_0.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,5,-40.5,-9.7,405,results\model_directory\fold_nbsars_7f5h_sars_seed_5_model_1.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,5,-36.300000000000004,-10.8,363,results\model_directory\fold_nbsars_7f5h_sars_seed_5_model_2.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,5,-35.800000000000004,-9.8,358,results\model_directory\fold_nbsars_7f5h_sars_seed_5_model_3.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,5,-34.7,-12.1,347,results\model_directory\fold_nbsars_7f5h_sars_seed_5_model_4.cif,1,False
nbsars_7f5h_sars,nbsars_7f5h,sars,6,-49.5,-11.9,495,results\model_directory\fold_nbsars_7f5h_sars_seed_6_model_0.cif,1,False
